timestamp,gyro_x,gyro_y,gyro_z
18501.46613225,0.04369661584496498,-0.04376798868179321,0.18606308102607727
18501.56627825,-0.01611878164112568,-0.17597928643226624,0.22982947528362274
18501.66642525,0.18569982051849365,0.3737488090991974,0.9563789367675781
18501.766571125,0.5734928250312805,0.7976652383804321,0.8186522722244263
18501.866717125,0.8775209188461304,0.6822800040245056,0.6040765643119812
18501.966863125002,1.3378549814224243,0.6250864863395691,0.3166586458683014
18502.067010125,1.0406184196472168,0.20982034504413605,0.10116230696439743
18502.167156125,1.1314666271209717,-0.6215823292732239,-0.04134238138794899
18502.267302125,0.8265541195869446,-1.3311887979507446,-0.24008503556251526
18502.367448125002,0.3245176374912262,-1.5398389101028442,-0.341901957988739
18502.467594125003,-0.24430614709854126,-1.641988754272461,-0.40213146805763245
18502.567741125,-0.8368887901306152,-1.53611421585083,-0.06407618522644043
18502.667887125,-1.0960346460342407,-0.9959492683410645,0.3328690230846405
18502.768032625,-1.3016422986984253,-0.06474997103214264,0.07556932419538498
18502.868178625,-0.9775646924972534,0.5567623376846313,0.3306703269481659
18502.968325625003,-0.44269460439682007,0.9432730078697205,0.3554989695549011
18503.068471625,-0.5068567991256714,1.3138039112091064,0.7184827923774719
18503.168617625,-0.21336713433265686,1.2823584079742432,0.786014974117279
18503.268763625,0.11023888736963272,1.0424827337265015,0.37529027462005615
18503.368910625002,0.057921890169382095,0.5392150282859802,0.2678077518939972
18503.469056625003,-0.04279939457774162,0.2808186113834381,-0.04102226719260216
