timestamp,gyro_x,gyro_y,gyro_z
83898.540035125,-0.08873999118804932,-0.06595637649297714,-0.14276327192783356
83898.640193125,0.0353073887526989,-0.04020440950989723,-0.14715082943439484
83898.74035212501,0.023378293961286545,-0.06673455238342285,-0.006902114488184452
83898.84051012501,-0.12273204326629639,-0.1400684267282486,0.14851491153240204
83898.94066812501,-0.6927198767662048,0.30673089623451233,1.0075314044952393
83899.040827125,0.20923924446105957,1.4454189538955688,1.6935949325561523
83899.140985125,2.2269093990325928,0.7721920609474182,1.4575653076171875
83899.24114312501,1.6929222345352173,-0.5998528003692627,0.48184412717819214
83899.34130112501,1.338249921798706,-1.6506589651107788,-1.0156869888305664
83899.441460125,0.4580346643924713,-2.3089821338653564,-1.1338738203048706
83899.541618,-0.9236140847206116,-2.0196900367736816,-1.4957811832427979
83899.641776,-1.325108289718628,-2.0879480838775635,-0.7053837776184082
83899.741934,-2.0924437046051025,-0.5645847916603088,0.4955945611000061
83899.842093,-1.593575358390808,1.2827786207199097,1.1091538667678833
83899.942251,-0.2793421745300293,1.1127417087554932,1.4602383375167847
83900.042409,0.1875360757112503,0.9168413877487183,0.5723292827606201
83900.142567,0.08998315036296844,0.23476536571979523,0.26257142424583435
83900.24272600001,-0.09197519719600677,0.12677977979183197,-0.02864149771630764
83900.342884,-0.23338478803634644,0.10220199823379517,-0.20822004973888397
83900.443042,0.0014751249691471457,0.03735722601413727,-0.011388209648430347
83900.543200125,-0.05950833484530449,0.0004828310920856893,0.017738517373800278
