timestamp,gyro_x,gyro_y,gyro_z
83946.916161,0.0325158648192882,-0.1765678524971008,-0.2223760783672332
83947.01631800001,-0.0733280107378959,-0.126213863492012,-0.0066762785427272
83947.116475,-0.1883944123983383,-0.209913283586502,0.0505734272301197
83947.21663200001,-0.062624767422676,-0.4484305083751678,0.3303675353527069
83947.316789,0.920512855052948,0.5239367485046387,1.2504949569702148
83947.41694600001,-0.5407085418701172,1.277527093887329,1.5384026765823364
83947.517103,0.4119878113269806,0.5824689865112305,0.3794229626655578
83947.61725975001,0.1302123367786407,0.5692179203033447,-0.0152647066861391
83947.71741675,-2.047425508499145,-0.5643933415412903,-1.0237388610839844
83947.81757375,-2.351576089859009,-1.6510567665100098,-1.4274260997772217
83947.91773075,-1.2811895608901978,-1.5288925170898438,-1.6507337093353271
83948.01788775,-0.276009202003479,-1.8889034986495967,-0.93367338180542
83948.11804475001,1.0419524908065796,-1.921502709388733,-0.6379247903823853
83948.21820175,2.3818838596343994,-1.3527345657348633,-0.3666552305221557
83948.31835875001,1.8333781957626345,-0.4895438551902771,1.1084779500961304
83948.41851675001,1.3552296161651611,0.5721146464347839,1.580722451210022
83948.51867275001,0.0822504013776779,0.9937303066253662,1.6942362785339355
83948.61883079167,-0.3960096538066864,0.7625352144241333,1.236493706703186
83948.71898779167,0.3431296646595001,0.7010728716850281,0.4413680732250213
83948.81914379167,0.0108358701691031,0.0614788085222244,0.0834648013114929
83948.91930079168,-0.1347658038139343,-0.2247441560029983,-0.1446474641561508
