timestamp,gyro_x,gyro_y,gyro_z
18993.00707679167,0.37043505907058716,-0.4785114526748657,0.39702990651130676
18993.107223791667,-0.7038817405700684,0.4646313190460205,0.5725955963134766
18993.20737179167,0.2456640899181366,-0.19735035300254822,0.2751831114292145
18993.307518916667,0.48903173208236694,-0.46184486150741577,-0.09122178703546524
18993.407665916668,-0.7162366509437561,0.5774377584457397,-0.8665580153465271
18993.50781391667,-0.09088490158319473,0.672227144241333,-0.712659478187561
18993.607960916666,-0.19073958694934845,-0.3148767054080963,-1.0736371278762817
18993.708107916667,0.48783358931541443,-0.04830814525485039,-0.6303837895393372
18993.80825491667,0.619337797164917,-0.06863605231046677,0.8195052742958069
18993.908402916666,-0.4461663067340851,0.9212513566017151,1.7815783023834229
18994.008549916667,-0.588857114315033,0.03305089473724365,-0.6004179120063782
18994.108696916668,1.6749027967453003,-0.5442065596580505,0.14189082384109497
18994.20884391667,-0.051123373210430145,-0.5255026817321777,-0.03164101764559746
18994.308992416667,-0.28406500816345215,0.22024741768836975,-0.2126917541027069
18994.409139416668,0.12688684463500977,-0.2687651515007019,0.29722875356674194
18994.50928641667,-0.09184470027685165,-0.06348789483308792,0.6305339932441711
18994.609434416667,-0.5593639612197876,1.0679705142974854,-0.8900401592254639
18994.709581416668,-0.1662699282169342,0.33429276943206787,-0.5273405313491821
18994.80972841667,-0.041970886290073395,0.26822373270988464,-0.8787190318107605
18994.909875416666,0.008112520910799503,0.04289180785417557,-0.2788686454296112
18995.010023416668,0.33504989743232727,-0.25052115321159363,0.6047998666763306
