acceleration_x,acceleration_y,acceleration_z,timestamp
0.13934326171875,-0.4108123779296875,-0.890289306640625,57175.51423979167
0.119384765625,-0.425201416015625,-0.9095611572265625,57175.53426979167
0.1032867431640625,-0.415252685546875,-0.944183349609375,57175.55429979167
0.106353759765625,-0.4100341796875,-0.96246337890625,57175.57432979167
0.1099700927734375,-0.4072418212890625,-0.9605255126953125,57175.59435879167
0.1021728515625,-0.4137725830078125,-0.947265625,57175.61438879167
0.0877227783203125,-0.427001953125,-0.924346923828125,57175.63441879167
0.0774078369140625,-0.438720703125,-0.904296875,57175.65444779167
0.0733795166015625,-0.4399871826171875,-0.9119415283203125,57175.67447779167
0.0702667236328125,-0.432159423828125,-0.93963623046875,57175.69450779167
0.076416015625,-0.414947509765625,-0.9572296142578125,57175.71453679167
0.0712890625,-0.38671875,-0.96722412109375,57175.73456679167
0.065032958984375,-0.3625946044921875,-1.0063323974609375,57175.75459679167
0.0558929443359375,-0.356781005859375,-1.0299072265625,57175.774626791674
0.0467071533203125,-0.3643341064453125,-0.9891357421875,57175.79465579167
0.029052734375,-0.3842620849609375,-0.9260406494140625,57175.81468579167
0.0045318603515625,-0.3892974853515625,-0.9141845703125,57175.83471579167
-0.01104736328125,-0.37432861328125,-0.9295654296875,57175.85474479167
-0.0125274658203125,-0.3636627197265625,-0.9366607666015625,57175.87477479167
-0.0224609375,-0.354461669921875,-0.932220458984375,57175.89480479167
-0.033233642578125,-0.3526763916015625,-0.926605224609375,57175.91483379167
-0.0214691162109375,-0.3363800048828125,-0.917510986328125,57175.93486379167
-0.0006866455078125,-0.3196258544921875,-0.9120941162109375,57175.95489379167
0.0015411376953125,-0.3105010986328125,-0.9305877685546875,57175.97492379167
-0.02435302734375,-0.3143310546875,-0.9512786865234375,57175.99495279167
-0.0488739013671875,-0.316680908203125,-0.943634033203125,57176.01498279167
-0.06512451171875,-0.3174591064453125,-0.9424285888671875,57176.03501279167
-0.069610595703125,-0.3090972900390625,-0.9620361328125,57176.05504179167
-0.0687713623046875,-0.3070831298828125,-0.9765167236328125,57176.07507179167
-0.0751953125,-0.3012847900390625,-0.9928131103515625,57176.09510179167
-0.0678253173828125,-0.30242919921875,-0.9801788330078125,57176.11513079167
-0.05364990234375,-0.3050689697265625,-0.9413909912109375,57176.13516079167
-0.050506591796875,-0.31512451171875,-0.921875,57176.15519079167
-0.06500244140625,-0.320159912109375,-0.9254302978515625,57176.17521979167
-0.0695953369140625,-0.332061767578125,-0.9129638671875,57176.19524979167
-0.0781707763671875,-0.3509674072265625,-0.8888092041015625,57176.21527979167
-0.0985260009765625,-0.36920166015625,-0.8957672119140625,57176.23530979167
-0.10540771484375,-0.38128662109375,-0.939117431640625,57176.25533879167
-0.0758209228515625,-0.3755340576171875,-0.948028564453125,57176.27536879167
-0.0443115234375,-0.375946044921875,-0.9063873291015625,57176.29539879167
-0.0478668212890625,-0.3906707763671875,-0.880340576171875,57176.31542779167
-0.0584564208984375,-0.391265869140625,-0.880859375,57176.33545779167
-0.0458984375,-0.3648529052734375,-0.900543212890625,57176.35548779167
-0.0264129638671875,-0.3366241455078125,-0.9277496337890625,57176.37551679167
-0.027252197265625,-0.3213958740234375,-0.9584808349609375,57176.39554679167
-0.04339599609375,-0.3244476318359375,-0.973663330078125,57176.41557679167
-0.0617523193359375,-0.3321380615234375,-0.9688262939453125,57176.435607375
-0.0710906982421875,-0.33331298828125,-0.983245849609375,57176.455636375
-0.07208251953125,-0.3317108154296875,-1.0149383544921875,57176.475666375
-0.073333740234375,-0.338409423828125,-1.006866455078125,57176.495696375
-0.0679473876953125,-0.35888671875,-0.9509124755859375,57176.515725375
-0.064483642578125,-0.3763275146484375,-0.914306640625,57176.535755375
-0.05029296875,-0.386016845703125,-0.9026947021484375,57176.55578537501
-0.0251312255859375,-0.3838653564453125,-0.91143798828125,57176.575814375006
-0.0130462646484375,-0.384857177734375,-0.9187164306640625,57176.595844375006
-0.0233612060546875,-0.395416259765625,-0.9163055419921875,57176.615874375006
-0.0521697998046875,-0.4054718017578125,-0.9176177978515625,57176.635904375005
-0.0648956298828125,-0.4011688232421875,-0.92474365234375,57176.655933375005
-0.0695953369140625,-0.3854217529296875,-0.953948974609375,57176.675963375004
-0.053863525390625,-0.365325927734375,-0.9870452880859375,57176.695993375004
-0.0430755615234375,-0.3500823974609375,-0.98626708984375,57176.716022375
-0.060516357421875,-0.3562164306640625,-0.96026611328125,57176.736052375
-0.081787109375,-0.372161865234375,-0.934844970703125,57176.756082375
-0.08819580078125,-0.376495361328125,-0.9245452880859375,57176.776111375
-0.08392333984375,-0.3741455078125,-0.9284515380859375,57176.796141375
-0.0783538818359375,-0.371795654296875,-0.9312896728515625,57176.816171375
-0.08245849609375,-0.3802947998046875,-0.9286346435546875,57176.836200375
-0.091522216796875,-0.394989013671875,-0.918365478515625,57176.856230375
-0.0954437255859375,-0.3979034423828125,-0.921905517578125,57176.876260375
-0.0836334228515625,-0.38848876953125,-0.9439697265625,57176.89629037501
-0.0604400634765625,-0.3712158203125,-0.9523162841796875,57176.91631937501
-0.044525146484375,-0.36627197265625,-0.9324951171875,57176.936349375006
-0.044586181640625,-0.3703460693359375,-0.9109954833984375,57176.956379375006
-0.0470428466796875,-0.3718719482421875,-0.910247802734375,57176.976408375005
-0.029541015625,-0.36700439453125,-0.902496337890625,57176.996438375005
-0.0152435302734375,-0.362762451171875,-0.904510498046875,57177.016468375004
-0.01422119140625,-0.3678436279296875,-0.9173583984375,57177.036497375004
-0.0166168212890625,-0.372100830078125,-0.91619873046875,57177.056527375
-0.0196990966796875,-0.3810272216796875,-0.907379150390625,57177.076557375
-0.0277099609375,-0.3841552734375,-0.9039764404296875,57177.096587375
-0.0369720458984375,-0.38519287109375,-0.9123687744140625,57177.116616375
-0.03900146484375,-0.388153076171875,-0.92169189453125,57177.136646375
-0.0360260009765625,-0.3854217529296875,-0.929840087890625,57177.156676375
-0.0186004638671875,-0.3821258544921875,-0.9364471435546875,57177.176705375
-0.0086822509765625,-0.373199462890625,-0.93408203125,57177.196735375
0.0088348388671875,-0.3853759765625,-0.9142303466796875,57177.216765375
0.002105712890625,-0.3851165771484375,-0.9168701171875,57177.23679437501
-0.0219879150390625,-0.3879852294921875,-0.9716796875,57177.25682437501
0.0011444091796875,-0.37249755859375,-0.961822509765625,57177.276854375006
0.0865478515625,-0.3682861328125,-0.8419952392578125,57177.296884375006
0.04071044921875,-0.36065673828125,-0.89251708984375,57177.316913375005
-0.006988525390625,-0.384765625,-0.946380615234375,57177.336943375005
-0.014190673828125,-0.373321533203125,-0.95880126953125,57177.356973375005
0.02880859375,-0.3648834228515625,-0.94873046875,57177.377002375004
0.032318115234375,-0.3693389892578125,-0.9066925048828125,57177.397032375
