acceleration_x,acceleration_y,acceleration_z,timestamp
-0.0597381591796875,-0.919189453125,-0.30816650390625,57117.868768500004
-0.0507354736328125,-0.9230804443359375,-0.333465576171875,57117.8887975
-0.0706787109375,-0.8990936279296875,-0.3966522216796875,57117.9088275
-0.089447021484375,-0.88519287109375,-0.4250946044921875,57117.9288575
-0.0966644287109375,-0.890380859375,-0.3802642822265625,57117.9488865
-0.1040496826171875,-0.9030609130859375,-0.354095458984375,57117.9689165
-0.1210174560546875,-0.9115447998046875,-0.3758697509765625,57117.9889465
-0.1494293212890625,-0.9134521484375,-0.409759521484375,57118.0089765
-0.1537322998046875,-0.9081268310546875,-0.4102325439453125,57118.0290055
-0.1130828857421875,-0.8983917236328125,-0.3765411376953125,57118.0490355
-0.06964111328125,-0.8814697265625,-0.3561248779296875,57118.0690655
-0.0666961669921875,-0.8709259033203125,-0.385009765625,57118.08909550001
-0.104095458984375,-0.883636474609375,-0.434844970703125,57118.109124500006
-0.116790771484375,-0.8848724365234375,-0.4408416748046875,57118.129154500006
-0.0990753173828125,-0.8826751708984375,-0.40167236328125,57118.149184500006
-0.0956878662109375,-0.8822479248046875,-0.371978759765625,57118.169214500005
-0.1135101318359375,-0.8917388916015625,-0.39306640625,57118.189243500005
-0.13494873046875,-0.8809661865234375,-0.439117431640625,57118.209273500004
-0.1580810546875,-0.88275146484375,-0.448577880859375,57118.229303500004
-0.175750732421875,-0.8995819091796875,-0.4215087890625,57118.2493335
-0.194580078125,-0.9161376953125,-0.4091644287109375,57118.2693625
-0.168853759765625,-0.92156982421875,-0.41766357421875,57118.2893925
-0.1844940185546875,-0.9107818603515625,-0.4633026123046875,57118.3094225
-0.2378692626953125,-0.9104461669921875,-0.502288818359375,57118.3294525
-0.251495361328125,-0.908966064453125,-0.4591217041015625,57118.3494815
-0.2284088134765625,-0.917022705078125,-0.386199951171875,57118.36951225001
-0.1898193359375,-0.9176483154296875,-0.37286376953125,57118.389542250006
-0.1522674560546875,-0.9038543701171875,-0.413482666015625,57118.409571250006
-0.1559600830078125,-0.89508056640625,-0.4580841064453125,57118.429601250005
-0.1409759521484375,-0.9035491943359375,-0.46044921875,57118.449631250005
-0.109161376953125,-0.9191741943359375,-0.4746856689453125,57118.469661250005
-0.069000244140625,-0.9090728759765625,-0.5171051025390625,57118.489690250004
-0.03863525390625,-0.9031982421875,-0.549041748046875,57118.509720250004
-0.0146636962890625,-0.924835205078125,-0.5429840087890625,57118.52975025
0.01531982421875,-0.9465789794921875,-0.54833984375,57118.54978025
0.0200958251953125,-0.9423370361328125,-0.5973663330078125,57118.56980925
0.01690673828125,-0.92877197265625,-0.6293182373046875,57118.58983925
0.052001953125,-0.946533203125,-0.6146697998046875,57118.60986925
0.07965087890625,-0.9888763427734375,-0.56219482421875,57118.62989925
0.0485076904296875,-0.9918060302734375,-0.5357666015625,57118.64992825
-0.0191497802734375,-0.96136474609375,-0.5722198486328125,57118.66995825
-0.068756103515625,-0.97760009765625,-0.619384765625,57118.68998825
-0.1046295166015625,-1.068084716796875,-0.613311767578125,57118.71001825
-0.16693115234375,-1.1019439697265625,-0.5660400390625,57118.73004725001
-0.278656005859375,-1.0762786865234375,-0.5936737060546875,57118.750077250006
-0.4156036376953125,-1.07098388671875,-0.6654815673828125,57118.770107250006
-0.5298004150390625,-1.14581298828125,-0.6160125732421875,57118.790137250006
-0.6153106689453125,-1.2238006591796875,-0.484039306640625,57118.810166250005
-0.68896484375,-1.1910858154296875,-0.43072509765625,57118.830196250005
-0.726776123046875,-1.132415771484375,-0.4305572509765625,57118.850226250004
-0.7016448974609375,-1.145050048828125,-0.405426025390625,57118.87025525
-0.7061767578125,-1.165618896484375,-0.2945556640625,57118.89028525
-0.7071533203125,-1.1512908935546875,-0.309844970703125,57118.91031525
-0.7093963623046875,-1.0716400146484375,-0.3496856689453125,57118.93034525
-0.65802001953125,-0.9944000244140625,-0.377197265625,57118.95037425
-0.6074981689453125,-0.9372100830078125,-0.379608154296875,57118.97040425
-0.528167724609375,-0.874359130859375,-0.3317718505859375,57118.99043425
-0.5294342041015625,-0.8635406494140625,-0.29302978515625,57119.01046425
-0.5748138427734375,-0.8370819091796875,-0.24981689453125,57119.03049325
-0.6295928955078125,-0.80029296875,-0.140625,57119.05052325
-0.5939788818359375,-0.7519989013671875,-0.0759124755859375,57119.07055325001
-0.487548828125,-0.7220001220703125,-0.07525634765625,57119.09058325001
-0.4160919189453125,-0.660552978515625,-0.082427978515625,57119.110612250006
-0.428863525390625,-0.6190185546875,-0.054107666015625,57119.130642250006
-0.4575653076171875,-0.6244964599609375,-0.0075836181640625,57119.150672250005
-0.3758544921875,-0.6189727783203125,0.0477294921875,57119.170701250005
-0.3310546875,-0.614471435546875,0.071075439453125,57119.190731250004
-0.3288421630859375,-0.5913848876953125,0.063751220703125,57119.210761250004
-0.2982635498046875,-0.5791015625,0.048828125,57119.230791250004
-0.2518768310546875,-0.58856201171875,0.0434112548828125,57119.25082025
-0.2012786865234375,-0.588592529296875,0.0666351318359375,57119.27085025
-0.17791748046875,-0.57537841796875,0.0856781005859375,57119.29088025
-0.127471923828125,-0.5605926513671875,0.023345947265625,57119.31091025
-0.0292816162109375,-0.57855224609375,0.0550994873046875,57119.33093925
0.041961669921875,-0.55322265625,0.14764404296875,57119.35096925
0.046112060546875,-0.5503082275390625,0.1723785400390625,57119.37099929167
