acceleration_x,acceleration_y,acceleration_z,timestamp
-0.00848388671875,-0.8753509521484375,-0.368255615234375,56746.402344875
0.0102691650390625,-0.8634490966796875,-0.3589935302734375,56746.422375875
-0.001373291015625,-0.8538818359375,-0.3686370849609375,56746.442406875
-0.0358123779296875,-0.864532470703125,-0.376953125,56746.462437875
-0.048095703125,-0.8594970703125,-0.3813629150390625,56746.482468875
-0.0131988525390625,-0.8467864990234375,-0.3862762451171875,56746.502500875
0.0394287109375,-0.848785400390625,-0.38677978515625,56746.522531875
0.0960693359375,-0.8547821044921875,-0.3763275146484375,56746.542562875
0.1771392822265625,-0.8358306884765625,-0.3904266357421875,56746.562593875
0.225555419921875,-0.8243255615234375,-0.44744873046875,56746.582624875
0.24560546875,-0.855560302734375,-0.5129241943359375,56746.602655875
0.2430267333984375,-0.9239044189453125,-0.5538482666015625,56746.622686875
0.2376556396484375,-0.96820068359375,-0.6174468994140625,56746.642717875
0.25537109375,-0.9932403564453125,-0.689239501953125,56746.662748875
0.1886749267578125,-1.086883544921875,-0.7803497314453125,56746.682779875
0.04315185546875,-1.1784820556640625,-0.816986083984375,56746.702810875
-0.076385498046875,-1.178680419921875,-0.8295745849609375,56746.722842875
-0.165252685546875,-1.1946563720703125,-0.816009521484375,56746.742873875
-0.273284912109375,-1.270782470703125,-0.780364990234375,56746.762904875
-0.4343109130859375,-1.3631134033203125,-0.7681121826171875,56746.782935875
-0.611358642578125,-1.3559417724609375,-0.751922607421875,56746.802966875
-0.654632568359375,-1.29278564453125,-0.6870269775390625,56746.822997875
-0.594482421875,-1.198760986328125,-0.687957763671875,56746.843028875
-0.637847900390625,-1.14654541015625,-0.6788330078125,56746.863059875
-0.7332916259765625,-1.0964202880859375,-0.6639251708984375,56746.883090875
-0.7371826171875,-1.034423828125,-0.5454559326171875,56746.903121875
-0.68695068359375,-0.9644012451171875,-0.3888397216796875,56746.923152875
-0.7272491455078125,-0.9121856689453125,-0.3203125,56746.943184875
-0.962921142578125,-0.9031829833984375,-0.3951416015625,56746.963215875
-1.1138458251953125,-0.885284423828125,-0.351654052734375,56746.983246875
-1.09820556640625,-0.8426666259765625,-0.169952392578125,56747.003277875
-1.0352935791015625,-0.760894775390625,-0.0781402587890625,56747.023308875
-0.9716796875,-0.686553955078125,-0.121917724609375,56747.043339875
-1.004364013671875,-0.6342315673828125,-0.1910552978515625,56747.063370875
-1.004119873046875,-0.577178955078125,-0.1862945556640625,56747.083401875
-0.91302490234375,-0.521392822265625,-0.1347503662109375,56747.103432875
-0.8350372314453125,-0.509033203125,-0.1197509765625,56747.123463875
-0.8200531005859375,-0.5314178466796875,-0.1051025390625,56747.143494875
-0.866119384765625,-0.5495758056640625,-0.0783843994140625,56747.163526875
-0.82110595703125,-0.5620880126953125,-0.023773193359375,56747.183557875
-0.753570556640625,-0.5529937744140625,-0.004302978515625,56747.203588875
-0.70404052734375,-0.5529327392578125,-0.0344390869140625,56747.223619875
-0.6659088134765625,-0.5756378173828125,-0.02716064453125,56747.243650875
-0.6249542236328125,-0.58624267578125,-0.0097808837890625,56747.263681875
-0.5678558349609375,-0.580902099609375,0.001983642578125,56747.283712875
-0.5344390869140625,-0.5428619384765625,-0.0320892333984375,56747.303743875
-0.48443603515625,-0.520751953125,-0.059906005859375,56747.323774875
-0.384063720703125,-0.5076904296875,-0.04644775390625,56747.343805875
-0.2767791748046875,-0.466094970703125,0.0101165771484375,56747.363836875
-0.137359619140625,-0.434295654296875,0.0301055908203125,56747.383868875004
