timestamp,gyro_x,gyro_y,gyro_z
17932.02579854167,0.3234632909297943,-0.14798307418823242,-0.20433209836483002
17932.12594454167,-0.05173962563276291,0.032584842294454575,-0.18900853395462036
17932.226090625,-0.09744586050510406,-0.11048337072134018,0.28868773579597473
17932.326235625,0.6661372780799866,-0.7307559251785278,0.616272509098053
17932.426381625002,-0.5368591547012329,-0.17735880613327026,-0.37613582611083984
17932.526527625,0.03388819098472595,-0.1595821976661682,-2.031832695007324
17932.626672625,0.3214472830295563,-0.6220276355743408,-0.4001348912715912
17932.726818625,-0.4169650077819824,-0.3735927641391754,-0.2717233896255493
17932.826964625,-0.22515694797039032,-0.24742577970027924,-0.13688567280769348
17932.927109625,0.6047500967979431,0.2694050967693329,-0.18487398326396942
17933.027255625002,0.541547954082489,-0.09561147540807724,-0.1501769870519638
17933.127401625003,-0.4008941650390625,0.12973162531852722,0.3650355041027069
17933.22754629167,-2.0554938316345215,0.7724562883377075,0.20586368441581726
17933.327692291667,1.2908589839935303,1.7264535427093506,0.39503175020217896
17933.427838291667,0.948392927646637,2.188720464706421,-1.1663236618041992
17933.527983291668,0.2030457854270935,1.7105339765548706,-1.425761103630066
17933.62812929167,0.7566338777542114,0.818234920501709,-1.5911165475845337
17933.72827529167,0.3564284145832062,-0.12252192199230194,-1.0059115886688232
17933.82842029167,0.1822984367609024,-0.33789387345314026,0.7847885489463806
17933.928566291666,0.1931191235780716,-0.26788097620010376,2.5335638523101807
17934.028712291667,0.39230093359947205,-0.6471555829048157,3.9637601375579834
