timestamp,gyro_x,gyro_y,gyro_z
83285.77795637501,0.2008018046617508,-0.008815329521894455,-0.12135838717222214
83285.878117125,0.0836552157998085,-0.02364407666027546,-0.053225670009851456
83285.978277125,-0.013025254011154175,-0.06024656072258949,-0.026013225317001343
83286.078437125,-0.026158632710576057,-0.00270683690905571,-0.0010626012226566672
83286.178597125,-0.06024123728275299,-0.026624420657753944,0.012782907113432884
83286.27875712501,-0.025545572862029076,0.005673065781593323,-0.007053382229059935
83286.378918125,-0.06843817979097366,0.2150433361530304,-0.10813605785369873
83286.479078125,-0.03301414102315903,-0.027762388810515404,-0.052745237946510315
83286.579238125,0.0442124679684639,0.09968824684619904,-0.08947155624628067
83286.67939812501,0.024114923551678658,0.09300264716148376,-0.06956096738576889
83286.77955812501,0.0013014868600293994,-0.05265815183520317,-0.015996810048818588
83286.879718875,0.00980602577328682,-0.00592526700347662,-0.04926848039031029
83286.979878875,0.009015332907438278,-0.02592800371348858,-0.060014333575963974
83287.080038875,-0.004181695636361837,-0.0512717105448246,-0.08417399972677231
83287.18019887501,-0.03237684816122055,-0.14007295668125153,-0.12332246452569962
83287.280359875,-0.06303169578313828,-0.10247950255870819,-0.07045658677816391
83287.380519875,-0.13770459592342377,-0.04806952551007271,0.008144212886691093
83287.480679875,-0.1413307636976242,-0.10588595271110535,0.05070925131440163
83287.58083987501,-0.028787173330783844,-0.06329081952571869,-0.04930443316698074
83287.68099987501,-0.06335660070180893,-0.056473396718502045,-0.004605937283486128
83287.781160875,0.004144411068409681,-0.0509159117937088,-0.05806756392121315
