timestamp,gyro_x,gyro_y,gyro_z
83454.04655966668,-0.05685316398739815,0.04693342000246048,0.004028031136840582
83454.14671966668,-0.03677346184849739,0.0054421694949269295,0.020482905209064484
83454.24687966667,-0.015362444333732128,-0.0025305356830358505,-0.014958975836634636
83454.34703966667,-0.040038228034973145,0.046548325568437576,0.002445314545184374
83454.44719866668,-0.0531950443983078,-0.02053084224462509,0.03692472726106644
83454.54735866668,-0.01569853536784649,0.06517687439918518,0.003881823504343629
83454.64751866666,-0.005503954831510782,0.10949293524026871,-0.012557337060570717
83454.74767866667,-0.031562454998493195,0.08108419924974442,-0.011424162425100803
83454.84783766668,0.004613127559423447,0.05140433460474014,0.0006234460161067545
83454.94799766668,0.007705590222030878,-0.01781308464705944,0.02201874926686287
83455.04815775,-0.0006825681775808334,-0.03670475259423256,0.003165433183312416
83455.14831775,-0.06451641023159027,0.048954494297504425,-0.05895652621984482
83455.24847675,-0.0073428675532341,0.01356640923768282,0.0357406884431839
83455.34863675,-0.019119897857308388,0.020303141325712204,0.02978532575070858
83455.44879675,-0.014856710098683834,-0.026877153664827347,-0.011021225713193417
83455.54895575001,-0.017246365547180176,-0.03449273109436035,-0.004202201962471008
83455.64911575,-0.05113375931978226,-0.029944850131869316,0.019882895052433014
83455.74927575,-0.035530827939510345,-0.03289642930030823,-0.054176684468984604
83455.84943575,-0.11876793205738068,-0.06362637877464294,-0.029713952913880348
83455.94959475001,-0.07022435963153839,-0.03590287268161774,-0.06409776210784912
83456.04975475,-0.01245027780532837,-0.04746898263692856,-0.053949251770973206
